web-scraper-order,web-scraper-start-url,pagination,type,prix,imgUrl-src,adress
"1751301461-713","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=38","Ensemble jogging","12 000CFA","https://images.coinafrique.com/thumb_4020951_uploaded_image1_1671812867.jpg","Medina, Dakar, Sénégal"
"1751301461-714","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=38","Ensemble homme","15 000CFA","https://images.coinafrique.com/thumb_4020891_uploaded_image1_1671810091.jpg","Dakar, Sénégal"
"1751301461-715","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=38","Tunique  homme","25 000CFA","https://images.coinafrique.com/thumb_4020185_uploaded_image1_1671755149.jpg","Parcelle Assainies, Dakar, Sénégal"
"1751301461-716","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=38","Costume africaine","25 000CFA","https://images.coinafrique.com/thumb_4020180_uploaded_image1_1671754944.jpg","Parcelle Assainies, Dakar, Sénégal"
"1751301461-717","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=38","Pantalon Jean","3 000CFA","https://images.coinafrique.com/thumb_4019847_uploaded_image1_1671736530.jpg","Medina, Dakar, Sénégal"
"1751301461-718","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=38","Tee-shirts à col rond blanc","5 000CFA","https://images.coinafrique.com/thumb_3979974_uploaded_image1_1669381721.jpg","Fann, Dakar, Sénégal"
"1751301461-719","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=38","Jeans homme","8 000CFA","https://images.coinafrique.com/thumb_3976356_uploaded_image1_1669154439.jpg","Dakar Plateau, Dakar, Sénégal"
"1751301461-720","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=38","T-shirts","2 000CFA","https://images.coinafrique.com/thumb_4019350_uploaded_image1_1671712049.jpg","Mbao, Dakar, Sénégal"
"1751301461-721","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=38","Jeans homme","7 000CFA","https://images.coinafrique.com/thumb_3976367_uploaded_image1_1669154928.jpg","Dakar Plateau, Dakar, Sénégal"
"1751301461-722","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=38","T-shuirt Lacoste","7 000CFA","https://images.coinafrique.com/thumb_3976374_uploaded_image1_1669155196.jpg","Dakar Plateau, Dakar, Sénégal"
"1751301461-723","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=38","Pull col roulé","5 000CFA","https://images.coinafrique.com/thumb_4018389_uploaded_image1_1671635912.jpg","Grand Dakar, Dakar, Sénégal"
"1751301461-724","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=38","Pantalons kaki","Prix sur demande","https://images.coinafrique.com/thumb_3974722_uploaded_image1_1669054799.jpg","Dakar Plateau, Dakar, Sénégal"
"1751301461-725","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=38","Costume africain","100 000CFA","https://images.coinafrique.com/thumb_4017933_uploaded_image1_1671616766.jpg","Patte d'oie, Dakar, Sénégal"
"1751301461-726","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=38","Tunique homme","19 000CFA","https://images.coinafrique.com/thumb_4017663_uploaded_image1_1671588909.jpg","Sicap foire, Dakar, Sénégal"
"1751301461-727","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=38","Tunique homme","19 000CFA","https://images.coinafrique.com/thumb_4017661_uploaded_image3_1671588758.jpeg","Sicap foire, Dakar, Sénégal"
"1751301461-728","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=38","Ensemble blouson PSG","25 000CFA","https://images.coinafrique.com/thumb_4017555_uploaded_image1_1671580190.jpg","Parcelle Assainies, Dakar, Sénégal"
