web-scraper-order,web-scraper-start-url,pagination,type habits,prix,adresse,image url-src
"1751303124-121","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Ensemble veste","15 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2894368_uploaded_image1_1610800978.jpg"
"1751303124-122","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Ensemble de fille","11 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2879908_uploaded_image1_1610201702.jpg"
"1751303124-123","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Ensemble de fille nouveau né","10 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2879903_uploaded_image1_1610201519.jpg"
"1751303124-124","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Ensembles blousons","12 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2877447_uploaded_image1_1610105451.jpg"
"1751303124-125","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Tenue mardi gras","2 000CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_2862996_uploaded_image1_1609531083.jpg"
"1751303124-126","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Tenue mardi gras","7 000CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_2862982_uploaded_image1_1609530664.jpg"
"1751303124-127","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Tenue mardi gras","5 000CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_2862977_uploaded_image1_1609530409.jpg"
"1751303124-128","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Tenue mardi gras","5 000CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_2862973_uploaded_image1_1609530217.jpg"
"1751303124-129","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Tenues mardi gras","8 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_2862971_uploaded_image1_1609530110.jpg"
"1751303124-130","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Ensemble blouson-pantalon","12 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2855625_uploaded_image1_1609119933.jpg"
"1751303124-131","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Ensemble blouson-pantalon","12 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2855622_uploaded_image1_1609119638.jpg"
"1751303124-132","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Vêtements enfants","7 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2851844_uploaded_image1_1608894466.jpg"
"1751303124-133","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Robe enfant","Prix sur demande","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2850857_uploaded_image1_1608821060.jpg"
"1751303124-134","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Robes de fées","25 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2848670_uploaded_image1_1608723432.jpg"
"1751303124-135","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Ensemble enfant","12 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2848046_uploaded_image1_1608690285.jpg"
"1751303124-136","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Vêtements bébé","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2847552_uploaded_image1_1608661644.jpg"
"1751303124-137","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Lange-bébé","6 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2842909_uploaded_image1_1608475681.jpg"
"1751303124-138","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Vêtements prêt à porter","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2841444_uploaded_image1_1608391212.jpg"
"1751303124-139","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Blousons  enfant","12 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2837197_uploaded_image1_1608213138.jpg"
"1751303124-140","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Ensemble bébé","3 500CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2831975_uploaded_image1_1608024518.jpg"
"1751303124-141","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Habits garçon","7 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_2830504_uploaded_image1_1607959137.jpg"
"1751303124-142","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Robe bébé","6 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2827196_uploaded_image1_1607800123.jpg"
"1751303124-143","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Pyjamas","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2820655_uploaded_image1_1607533703.jpg"
"1751303124-144","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Ensemble bébé","8 500CFA","Geule Tapée, Dakar, Sénégal","https://images.coinafrique.com/thumb_2820367_uploaded_image1_1607526579.jpg"
"1751303124-145","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Ensemble bébé","8 500CFA","Geule Tapée, Dakar, Sénégal","https://images.coinafrique.com/thumb_2820366_uploaded_image1_1607526578.jpg"
"1751303124-146","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2812825_uploaded_image1_1607261843.jpg"
"1751303124-147","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2812824_uploaded_image1_1607261795.jpg"
"1751303124-148","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2812818_uploaded_image1_1607261664.jpg"
"1751303124-149","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Vêtements enfants friperie","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2812814_uploaded_image1_1607261569.jpg"
"1751303124-150","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2812806_uploaded_image1_1607261293.jpg"
"1751303124-151","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Vêtements enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2812730_uploaded_image1_1607258285.jpg"
"1751303124-152","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Vêtements friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2812722_uploaded_image1_1607257994.jpg"
"1751303124-153","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2812386_uploaded_image1_1607243816.jpg"
"1751303124-154","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Blouson enfant","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2811803_uploaded_image1_1607197851.jpg"
"1751303124-155","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Ensemble vêtements bébé 4 pièces","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2810323_uploaded_image1_1607150915.jpg"
"1751303124-156","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Ensemble de vêtements  enfant","6 500CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2808145_uploaded_image1_1607075247.jpg"
"1751303124-157","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Vêtements enfants","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2806997_uploaded_image1_1607023635.jpg"
"1751303124-158","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Ensemble pour enfants","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_2806857_uploaded_image1_1607019083.jpg"
"1751303124-159","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Vêtements  bébé","4 000CFA","Tambacounda, Sénégal","https://images.coinafrique.com/thumb_2806856_uploaded_image1_1607019066.jpg"
"1751303124-160","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Vêtements bébé","4 000CFA","Tambacounda, Sénégal","https://images.coinafrique.com/thumb_2806845_uploaded_image1_1607018789.jpg"
"1751303124-161","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Ensemble bébé","13 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2802858_uploaded_image1_1606908786.jpg"
"1751303124-162","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Joggings enfant","6 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2801613_uploaded_image1_1606862161.jpg"
"1751303124-163","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Ensemble blousons enfant","Prix sur demande","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_2799534_uploaded_image1_1606820694.jpg"
"1751303124-164","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Ensemble pour enfants","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2798832_uploaded_image1_1606808601.jpg"
"1751303124-165","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Ensemble bébé","20 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2798209_uploaded_image1_1606773441.jpg"
"1751303124-166","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Tunique enfants","12 000CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_2796561_uploaded_image1_1606730811.jpg"
"1751303124-167","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Ensemble vêtement enfants","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2796326_uploaded_image1_1606723773.jpg"
"1751303124-168","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","Ensemble 3 pièces  enfant","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2796322_uploaded_image1_1606723370.jpg"
"1751303133-169","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Robes enfants","12 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2431632_uploaded_image1_1594593877.jpg"
"1751303133-170","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Ensemble enfant","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428852_uploaded_image1_1594515370.jpg"
"1751303133-171","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Ensemble enfant","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428849_uploaded_image1_1594515342.jpg"
"1751303133-172","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Ensemble enfant","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428847_uploaded_image1_1594515313.jpg"
"1751303133-173","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Vêtements Enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428844_uploaded_image1_1594515281.jpg"
"1751303133-174","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Vêtements enfant","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428841_uploaded_image1_1594515248.jpg"
"1751303133-175","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Vêtements Enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428839_uploaded_image1_1594515222.jpg"
"1751303133-176","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Polo - short","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428836_uploaded_image1_1594515186.jpg"
"1751303133-177","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Vêtements enfant","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428835_uploaded_image1_1594515153.jpg"
"1751303133-178","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Ensemble enfant","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428833_uploaded_image1_1594515123.jpg"
"1751303133-179","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","Ensemble enfant","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428831_uploaded_image1_1594515098.jpg"
